"kind","name","type","icon","zones","location","note","info","link","worldOffsetY","worldOffsetZ","offsetX","offsetY","anchorBone"
"npc","Rock Jaw","Adventurer's Assistant","AdventurersAssistant.png","Bastok|Bastok Markets","","Notes:\nOffers Information on the Auction House: :Welcome to the Auction House. Do you have any questions about our establishment? :*""What is the Auction House?"": Auctions houses can be found in all of Vana'diel's major cities. Here adventurers gather to bid on battle spoils, unwanted items, old armor...almost anything. Currently, the auction houses in Bastok, San d'Oria, Windurst, and Jeuno all work independently. Therefore, prices differ from city to city. Adventurers may use any auction house regardless of nationality. Is there anything else you would like to know? :*""How are auctions run?"": The first adventurer to bid at or above the asking price will automatically purchase the product. Once put up for auction, merchandise will remain there for a maximum of nine weeks Vana'diel time (three days earth time). If merchandise does not sell within this time limit, it will be returned to the seller's current residence. Is there anything else you would like to know? :*""Are there any fees?"": Transaction fees are proportional to the amount for which an item is put up on auction. The method of calculating this fee is different for single items and stackable items. A transaction fee is collected when any merchandise is put up for auction. This fee is nonrefundable. Is there anything else you would like to know? :*""Are there any limits?"": The International Auction House Committee, or IAHC, has declared that a maximum of seven items may be put up for auction at one time. However the IAHC has recently removed the limit to how many items one may purchase. Is there anything else you would like to know? :*""How do you check up on merchandise?"": A small amount of time is required before new merchandise appears on our bid list. Once an item appears on your ""Sales Status"" list, it may not immediately appear on the bid list. If you do no see your item on the bid list, try looking again at a later time. Is there anything else you would like to know? :*""How do remove an item?"": If you would like to withdraw an item from an auction, you must travel to an auction house in the country where you initially put the item up for sale, and select ""Stop Sale"" from the ""Sales Status"" menu. Is there anything else you would like to know? :*""My ""Sales Status"" list is full!"": To remove an item from your ""Sales Status"" list, you must visit an auction counter to acknowledge the sale or return of your merchandise. Otherwise previously sold or returned items will fill up your list and prevent you from selling any more merchandise. At any auction counter, open the ""Sales Status"" menu and acknowledge the transaction to clear it from the list. Press the confirm button to remove any transaction colored yellow (sold) or red (returned). Is there anything else you would like to know? :*""Nothing right now."": In the past, many have amassed great wealth through the auction house. I hope you find fortune, too!","","","","","","",""
"npc","Rodaillece","","","Northern San d'Oria|San d'Oria","","","","","","","","",""
"npc","Rodellieux","Regional Vendor","RegionalVendor.png","Bastok|Bastok Mines","","","","","","","","",""
"npc","Roderich","Quest Giver","QuestGiver.png","At Benedikt Watchtower in southwestern North Gustaberg (S)|Bastok (S)","","Involved in Quests:\n* The Fighting Fourth\n\nNotes:\n* Roderich is a Decurion of the Republican Legion and stationed at the Benedikt Watchtower. *Centurion Gebhardt at the Eduard Watchtower is his supervisor.","","","","","","",""
"npc","Rodeupansat","Quest Giver","QuestGiver.png","Crawlers' Nest (S)|San d'Oria (S)","","Starts Quests:\n* Evil at the Inlet","","","","","","",""
"npc","Rodin-Comidin","","","Aht Urhgan Whitegate|Al Zahbi|Windurst","","Involved in Quests:\n* Divine Interference\n\nInvolved in Missions:\n* Aht Urhgan Mission 38: Stirrings of War\n* Aht Urhgan Mission 39: Allied Rumblings\n* Aht Urhgan Mission 41: Light of Judgment\n* Aht Urhgan Mission 42: Path of Darkness","","","","","","",""
"npc","Rodrigo","","","Chocobo Circuit","","","","","","","","",""
"npc","Roger","Harvest Festival","Event.png","Special Event|Windurst|Windurst Waters","","Notes:\n* Begins the Dark Lilies subevent for the Harvest Festival.","","","","","","",""
"npc","Roh Latteh","","","Bastok|Bastok Mines","","Involved in Quests:\n* Mom, the Adventurer?\n* The Signpost Marks the Spot","","","","","","",""
"npc","Rohn Ehlbalna","","","Windurst (S)|Windurst Waters (S) map = North|F-9","","Involved in Quests:\n* Redeeming Rocks","","","","","","",""
"npc","Roi","","","Carpenters' Landing Barge|Outland","","","","","","","","",""
"npc","Roido","Cutscene NPC","Cutscene.png","Cutscene|San d'Oria","","Involved in Quests:\n* A Timely Visit","","","","","","",""
"npc","Roiloux, R.K.","Campaign","CampaignArbiter.png","Jugner Forest (S)|San d'Oria (S)","","Notes:\n* San d'Oria affiliated Campaign Arbiter. Present when San d'Oria has control of Jugner Forest (S). *Offers Campaign Information, Campaign Allied Tags, Teleportation *Campaign Sword in front of name during Campaign","","","","","","",""
"npc","Rojaireaut","","","Ordelle's Caves","","Involved in Quests:\n* Eco-Warrior (San d'Oria)","","","","","","",""
"npc","Rokke","Imp Scout","Dialogue.png","({{Location Tooltip|Beastman Confederate","","Involved in Quests:\n* The Truth Lies Hid\n\nNotes:\n* 1 of 3 imps located in Castle Zvahl Keep (S) that must be talked to and traded an Elixir to continue in the quest The Truth Lies Hid.","","","","","","",""
"npc","Rokor-Makor","Event Host","Event.png","Special Event|Windurst Woods","","Notes:\n* Durning Sunbreeze, allows you play a chocobo catch game. You must have earned the HQ gear from the main event to participate in hard mode (for chance to earn a Green Prize Balloon). *During Starlight, allows you to play a job guessing game, basically a version of the board game Mastermind.","","","","","","",""
"npc","Rolandienne","Records of Eminence","RecordsOfEminence.png","Jeuno|Southern San d'Oria","","Starts Quests:\n* Records of Eminence\n\nInvolved in Quests:\n* Records of Eminence: Tutorial\n* Teleports by Twilight\n* Shifty Shades of Prey\n\nNotes:\nSee Sparks of Eminence for a list of items, weapons, and armor available for purchase.","","","","","","",""
"npc","Rolf","Dialogue NPC","Dialogue.png","Bastok (S)|Bastok Markets (S)","","Notes:\n""This here's a useful chocobo as you'll ever see. Capable of anything from battle mount to messenger chocobo!""","","","","","","",""
"npc","Romaa Mihgo","Cobra Commander","Dialogue.png","Kazham","","Involved in Quests:\n* Tuning Out\n* Everyone's Grudging\n\nInvolved in Missions:\n* Windurst Mission 7-2: Awakening of the Gods\n\nNotes:\n* The mother of Nanaa Mihgo, Romaa was the former Cobra Mercenary Major during the Crystal War, as well as the former chieftainness of Kazham. *She waits patiently for her love (Lehko Habhoka) to return","","","","","","",""
"npc","Romaa Mihgo (A)","Cobra Commander","Dialogue.png","Abyssea|Abyssea - Uleguerand - First Outpost","","Notes:\nWhen the Abyssean Hordes attacked the mainland, Romaa Mihgo set forth from Kazham to aid in the defense effort. Her outpost is just south of Veridical Conflux #5.","","","","","","",""
"npc","Romaa Mihgo (S)","Cobra Commander","Dialogue.png","Battle|Windurst (S)|Windurst Waters (S)","","Involved in Quests:\n* The Tigress Stirs\n* The Tigress Strikes\n* Knot Quite There\n* A Manifest Problem\n* When One Man Is Not Enough\n* A Feast for Gnats\n* The Long March North\n* Sins of the Mothers\n* Howl from the Heavens\n* At Journey's End\n\nInvolved in Missions:\n* WOTG02: Back to the Beginning\n* WOTG14: A Nation on the Brink\n* WOTG15: Crossroads of Time\n\nNotes:\n* Leader of the Cobra Unit of the Mithra Mercenaries during the Crystal War. Presents medals awarded to adventurers aligned with her Cobra Unit after successful evaluations.","","","","","","",""
"npc","Roman","Chocobo Betting","VCSChocoboRacingAssociate.png","Chocobo Circuit|Chocobo Circuit Bastok Area","","Notes:\n* Takes bets for the chocobo races.","","","","","","",""
"npc","Romeo","Quest Giver","QuestGiver.png","Selbina","","Starts Quests:\n* Donate to Recycling","","","","","","",""
"npc","Romero","Synthesis Support","GuildMerchant.png","Bastok|Metalworks","","","","","","","","",""
"npc","Romilda","Quest Giver","QuestGiver.png","Bastok|Port Bastok","","Starts Quests:\n* Till Death Do Us Part\n\nInvolved in Quests:\n* Forever to Hold","","","","","","",""
"npc","Romualdo","","","Bastok|Metalworks","","Starts Quests:\n* Faded Promises\n* Message on the Wind\n\nInvolved in Quests:\n* Stamp Hunt","","","","","","",""
"npc","Romualdo (S)","","","Bastok|Batallia Downs (S)","","Involved in Quests:\n* Message on the Wind","","","","","","",""
"npc","Ronan","Quest Giver","QuestGiver.png","Bastok|Port Bastok","","Starts Quests:\n* Out of One's Shell","","","","","","",""
"npc","Ronana","Guild Craftsman","GuildMerchant.png","Windurst|Windurst Woods","","","","","","","","",""
"npc","Rondipur","Escort Quest","QuestNPC.png","Northern San d'Oria|San d'Oria","","Starts Quests:\n* Escort for Hire (San d'Oria)","","","","","","",""
"npc","Rondipur (A)","Abyssea Quest","QuestNPC.png","Abyssea|Abyssea - Uleguerand Base Camp","","Starts Quests:\n* Scouts Astray","","","","","","",""
"npc","Rongelouts","Cutscene NPC","Cutscene.png","Al Zahbi|Cutscene","","Involved in Quests:\n* Promotion: Second Lieutenant\n* Promotion: First Lieutenant\n\nNotes:\nA veteran knight captain of the Crystal War, Rongelouts is employed as a drill sergeant for Salaheem's Sentinels.","","","","","","",""
"npc","Rongelouts N Distaud (S)","Iron Ram Commander","Dialogue.png","Battle|San d'Oria (S)|Southern San d'Oria (S)","","Involved in Quests:\n* Steamed Rams\n* Gifts of the Griffon\n* Perils of the Griffon\n* In a Haze of Glory\n* The Price of Valor\n* Bonds That Never Die\n* Chasing Shadows\n\nInvolved in Missions:\n* WOTG02: Back to the Beginning\n* WOTG14: A Nation on the Brink\n* WOTG15: Crossroads of Time\n* WOTG21: Proof of Valor\n\nNotes:\nLeader of the Knights of the Iron Ram during the Crystal War. Presents medals awarded to adventurers aligned with his order after successful evaluations.","","","","","","",""
"npc","Rongo-Nango","","","Fort Karugo-Narugo (S)|Freelance","","","","","","","","",""
"npc","Ronpaurege","Dialogue NPC","Dialogue.png","Northern San d'Oria","","","","","","","","",""
"npc","Ronta-Onta","Avatar Quest","QuestNPC.png","Kazham","","Starts Quests:\n* Trial by Fire\n\nInvolved in Quests:\n* Tuning In","","","","","","",""
"npc","Rootie-Mootie","","","Fort Karugo-Narugo (S)","","","","","","","","",""
"npc","Ropchop","Battlefield Access","Dialogue.png","Ghelsba Outpost|Outland","","Notes:\n* Inside the Hut battlefield. *Talking to him during a BC, allows the option to run away, for 100 gil. *Talking to him from outside the Burning Circle does nothing.","","","","","","",""
"npc","Ropunono","Quest Giver","QuestGiver.png","Windurst|Windurst Waters map = North|F-7, On the roof of the Optistery","","Starts Quests:\n* Heaven Cent","","","","","","",""
"npc","Rormu-Rarlmu","","","Fort Karugo-Narugo (S)","","","","","","","","",""
"npc","Roropp","Quest Collector","QuestNPC.png","Kazham","","Involved in Quests:\n* The Opo-opo and I\n\nNotes:\n*  Accepts Sands of Silence for The Opo-opo and I.","","","","","","",""
"npc","Rosaline","","","Jeuno|Upper Jeuno","","","","","","","","",""
"npc","Rosel","Quest Giver","QuestGiver.png","San d'Oria|Southern San d'Oria","","Starts Quests:\n* Rosel the Armorer\n\nInvolved in Quests:\n* Flyers for Regine","","","","","","",""
"npc","Roshina-Kuleshuna, W.W.","Conquest Overseer","ConquestOverseer.png","Outland|West Sarutabaruta|Windurst","","Notes:\nAppears, when Sarutabaruta is under weekly conquest-control by Windurst. ;Notes for characters only with Windurst as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Empress Band or Chariot Band :*Accepts Sarutabaruta Supplies for finishing Supply Quest :*Accepts Garrison starting item Seven-Knot Quipu ;Notes for characters only without Windurst as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil) For further information see Conquest Overseer.","","","","","","",""
"npc","Roskin","","","Adoulin|Eastern Adoulin","","Starts Quests:\n* A Thirst for the Ages\n* A Thirst for the Eons\n* A Thirst for Eternity\n* A Thirst Before Time","","","","","","",""
"npc","Rosswald","Regional Vendor","RegionalVendor.png","Bastok|Port Bastok","","","","","","","","",""
"npc","Rosulatia","Mission","MissionNPC.png","Cutscene","","Involved in Missions:\n* Ortharsyne\n* In the Presence of Royalty\n* Leafallia (Mission)\n* Rosulatia's Promise","","","","","","",""
"npc","Rothais","","","Bastok|Bastok Markets","","Involved in Quests:\n* Gourmet","","","","","","",""
"npc","Rotih Moalghett","Quest Giver","QuestGiver.png","Fort Karugo-Narugo (S)|Fort Karugo-Narugo (S), interior map - upper level (Fivespires)","","Starts Quests:\n* A Manifest Problem\n\nInvolved in Quests:\n* The Tigress Strikes\n* The Long March North","","","","","","",""
"npc","Rottata","Outpost Teleporter","WarpNPC.png","Port Windurst|Windurst","","","","","","","","",""
"npc","Rouliette","Quest Giver","QuestGiver.png","Jeuno|Temple of the Goddess","","Starts Quests:\n* Candle-making\n\nInvolved in Quests:\n* A Candlelight Vigil","","","","","","",""
"npc","Roupatour","","","Jeuno|Port Jeuno","","","","","","","","",""
"npc","Rouquillot, T.K.","Temple Knight","Guard.png","","","","","","","","","",""
"npc","Routandeault","","","Garlaige Citadel (S)|San d'Oria (S)","","","","","","","","",""
"npc","Rouva","Quest Giver","QuestGiver.png","Northern San d'Oria","","Starts Quests:\n* Spice Gals\n\nInvolved in Quests:\n* Elderly Pursuits\n* Lure of the Wildcat (San d'Oria)","","","","","","",""
"npc","Royal Banneret","Royal Guard","Guard.png","Battle|Belfry|San d'Oria (S)","","Notes:\n* Spawned by an Allied Belfry erected by the Royal Army of San d'Oria. Participates in offensive Campaign Battles. A maximum of 5 reinforcements will appear, and they will continually respawn unless the belfry is demolished. *They will immediately charge to the Fortifications and attack any defenders they encounter.","","","","","","",""
"npc","Royal Esquire","Campaign Battle","CampaignArbiter.png","Battle|Belfry|San d'Oria (S)","","Notes:\n* Spawned by an Allied Armored Belfry erected by the Royal Army of San d'Oria. Participates in offensive Campaign Battles. A maximum of 5 reinforcements will appear, and they will continually respawn unless the belfry is demolished. *They will immediately charge to the Fortifications and attack any defenders they encounter.","","","","","","",""
"npc","Royal Garrison","","","Everbloom Hollow|San d'Oria","","Involved in Missions:\n* Granite Rose I (San d'Oria)\n* Granite Rose II (San d'Oria)","","","","","","",""
"npc","Royal Guard","Royal Guard","Guard.png","Battle|East Ronfaure (S)|San d'Oria (S)","","Notes:\n* Under the command of General Valaineral R Davilles. *They are among the few that may be dispatched to Beaucedine Glacier (S) and Xarcabard (S) once San d'Oria regains most territory in their cordon.","","","","","","",""
